id;full_sq;life_sq;floor;preschool_education_centers_raion;school_education_centers_raion;school_education_centers_top_20_raion;university_top_20_raion;sport_objects_raion;additional_education_raion;culture_objects_top_25_raion;shopping_centers_raion;metro_km_walk;kindergarten_km;school_km;park_km;green_zone_km;mkad_km;bulvar_ring_km;kremlin_km;price_doc
24882;61;31;10;4;6;0;0;3;2;0;5;1.506511481;0.088207591;0.461889503;1.071908702;0.119269339;4.546515628;10.95447498;12.35119084;11500000
24883;34;19;9;6;7;0;0;3;4;0;9;1.374865823;0.086500083;1.050794473;0.408623113;0.04145517;0.3520189;18.21073922;18.83682187;5400000
24884;53;32;4;7;7;0;0;14;1;0;6;1.651721639;0.136230193;0.253301911;0.743173013;0.153751835;2.638731188;11.75423828;12.79235831;12900000
24885;104;60;8;4;4;0;0;14;5;0;10;0.764823097;0.36423864;0.506603865;1.863501104;0.901389883;9.992255232;4.321629708;5.492420647;21848242
24886;56;NA;8;5;8;0;0;6;1;1;3;2.289351428;0.661989519;0.707328866;1.372669632;0.674301386;8.404013057;7.790824982;8.532480294;10282648
24887;35;19;12;4;4;0;0;10;2;0;1;0.390824262;0.276820531;0.663339998;0.848429544;0.161185241;0.899679749;14.65015213;16.04347219;5250000
24888;38;38;10;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4850000
24889;30;18;2;10;13;0;0;13;1;0;4;1.611099211;0.230850808;0.212907892;0.89051614;0.220984186;5.608548762;9.858221999;10.75239194;5200000
24890;55;NA;9;0;0;0;0;0;1;0;0;14.45817948;4.163554775;9.01241512;10.35601413;0;14.10934708;30.99519351;31.74171168;4781206
24891;78;46;7;13;14;0;0;16;16;0;15;0.935396079;0.183401401;0.375734988;1.162053918;0.036736049;3.515070597;13.41392394;14.19789624;10200000
24892;37;19;8;10;13;0;0;13;1;0;4;1.638681986;0.097743673;0.605692204;0.495379721;0.023638217;5.731374419;9.204944485;10.11773142;6600000
24893;37;18;9;5;5;0;1;7;6;0;3;1.860950581;0.15678575;0.517713001;1.192595977;0.44859559;5.916336427;12.50872029;13.00739846;6300000
24894;49;29;2;11;13;1;0;13;4;0;4;1.01782513;0.074449107;0.146104208;2.998369191;0.22636502;4.429374378;22.18570931;22.87982875;7600000
24895;1;1;26;2;2;0;0;3;0;0;7;0.805101176;0.12364132;0.348353265;0.922229196;0.400503691;1.933488665;14.132959;15.48281443;17035200
24896;38;38;9;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3813607
24897;27;NA;5;0;0;0;0;0;0;0;0;12.65438623;2.313381553;5.2226372659999996;10.40277919;0;11.431536060000001;26.19777888;27.00081593;2305805
24898;60;33;2;5;5;0;2;4;2;0;2;1.253418669;0.332601306;0.501550913;2.651281024;0.098847794;7.402687272;10.72395048;11.3561126;3000000
24899;52;34;3;4;4;0;0;10;3;0;9;0.815744799;0.18451519;0.298411159;2.073244342;0.261405583;3.753573623;11.17212375;12.65442551;8000000
24900;38;20;2;4;4;0;0;2;0;0;0;5.675104852;1.146116797;0.196748725;2.443505722;0.12787161;0.308650397;18.70454775;19.26464013;4950000
24901;28;27;2;0;0;0;0;0;0;0;0;13.31457522;0.080554614;7.465533087;12.53591035;0.142926869;12.69348433;27.95587215;28.73814133;2335975
24902;63;63;16;0;0;0;0;0;0;0;1;1.722233308;0.897888573;1.234234528;4.566595488;0.427247711;7.12321525;21.03856121;21.90579236;8347007
24903;59;32;7;4;8;0;0;12;1;0;5;0.643185699;0.277586561;0.250074505;0.940136082;0.161891432;9.929434565;5.595627163;7.048387693;12100000
24904;61;0;9;0;0;0;0;3;3;0;2;5.831068155;3.119840233;2.978885544;5.347749089;0;6.626511379;21.06706528;21.88315398;5849049
24905;41;41;16;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;4476008
24906;40;40;10;0;0;0;0;0;3;0;1;7.468866947;1.624732305;3.545038002;2.088125664;0.013266327;9.248264754;27.47911122;28.15157234;3594112
24907;38;19;8;10;11;0;0;11;11;0;8;2.241375668;0.268225231;0.237995305;1.736773926;0.451587789;0.837798768;12.20028826;13.40401305;5000000
24908;34;19;2;4;7;0;0;5;1;0;0;1.130350871;0.13847265;0.221121381;1.232945925;0.260204016;6.352973942;6.737620038;7.872208778;6100000
24909;37;19;8;6;6;0;0;4;1;0;4;21.21155394;0.439186955;0.099622762;17.28971505;0.778772697;19.68794118;36.61337441;37.86432192;4680000
24910;62;NA;13;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;6950526
24911;69;NA;2;0;0;0;0;1;0;0;0;5.862104697;3.394131913;3.547627072;4.394362585;0.877813168;3.505464218;20.83073824;21.56099964;6938120
24912;48;45;24;9;10;0;0;17;6;0;11;0.69589344;0.621263399;0.316660787;0.973809224;0.079038949;1.02156645;16.53276707;17.71852563;9345223
24913;48;28;12;3;4;0;0;0;0;0;0;24.06455161;0.959126087;0.411375454;16.36919686;0.509510499;19.10676612;35.97787956;37.27942759;5800000
24914;33;18;1;1;2;0;1;8;5;0;0;1.924201035;0.481610784;0.5125149;1.077282638;0.603935981;6.163757153;8.326019878;9.839234049;5600000
24915;41;27;1;0;0;0;0;0;1;0;0;25.31820221;3.595969794;14.47608191;14.80979212;0.17763609;20.41483249;37.51002182;38.25394345;1000000
24916;76;38;4;2;3;0;0;1;0;0;0;22.18852201;1.583329574;0.415479953;16.05074478;0.680529817;18.50589736;35.4324423;36.692756610000004;2000000
24917;45;16;4;0;0;0;0;3;3;0;2;5.239999728;3.762600444;3.660842262;6.029943938;0.211379108;7.4417125;21.87501564;22.69314038;3330000
24918;85;40;18;9;10;0;0;17;6;0;11;0.617664322;0.966833507;0.637511346;0.601026687;0.126831176;1.331231723;17.02055871;18.20669035;11331272
24919;45;29;8;5;5;0;0;10;3;0;11;1.454568208;0.240362535;0.421058391;3.413418698;0.251455226;5.967932476;12.37065679;12.99367209;7800000
24920;57;57;11;0;0;0;0;0;3;0;1;3.435228851;0.705528326;1.559477401;0.430541983;0.137624865;7.364007197;25.3608136;26.04356332;4638182
24921;74;41;12;2;3;0;0;7;3;0;6;5.303206601;0.362170771;0.385884283;1.50921984;0.286688868;4.568518211;8.69129972;9.572095528;13500000
24922;40;20;12;7;8;1;0;5;0;0;1;3.070476295;0.177168649;0.474253773;2.681957942;0.264971112;1.183519566;11.21022325;12.91920844;4600000
24923;32;18;2;4;4;0;0;6;2;0;5;1.804003931;0.407123267;0.43727249;1.063962462;0.060341588;2.846708946;12.92274169;14.37839081;5300000
24924;59;59;9;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;6537064
24925;41;23;4;4;4;0;0;3;2;0;4;2.122052354;0.121171367;0.671378457;1.1199431;0.516281984;2.981346518;13.14014379;14.62013151;6800000
24926;60;28;16;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;7081074
24927;91;91;2;0;0;0;0;1;0;0;0;5.103466927;2.974559516;3.100109784;3.234347535;0.110028528;2.626286182;19.6228244;20.36062797;7278890
24928;46;30;9;5;5;0;0;5;3;0;6;2.51208805;0.63581073;1.116808234;1.475939734;0.030083969;2.73592942;15.13208225;15.80469842;7300000
24929;57;NA;7;0;0;0;0;0;3;0;1;7.468866947;1.624732305;3.545038002;2.088125664;0.013266327;9.248264754;27.47911122;28.15157234;4702896
24930;37;18;2;4;8;1;0;2;2;0;2;0.510824152;0.247462362;0.37877158;1.281825046;0.376079382;9.353150256;8.920589771;9.524209875;7700000
24931;44;28;6;7;9;0;0;8;4;0;2;1.930220286;0.437934084;0.394792433;2.446983715;0.513182413;6.371601983;6.945978255;8.706399339;7100000
24932;79;53;4;3;6;1;1;4;3;0;3;0.383136002;0.20705142;0.300925589;0.736746218;0.2987606;7.995937668;7.122908167;8.363598602;15800000
24933;52;30;6;13;14;0;0;16;16;0;15;0.58978783;0.104748991;0.097114669;1.096654913;0.108112673;3.764957183;13.13329953;13.92346564;9300000
24934;34;NA;3;0;0;0;0;0;0;0;0;12.71570037;3.253868355;7.872947101;10.01352057;0;9.620632526;25.33552547;26.09730228;3505109
24935;50;29;1;4;6;0;0;10;3;0;10;2.391931143;0.438358427;0.16378436;0.919250789;0.20283841;9.844884671;8.623381853;9.089137657;8800000
24936;66;28;7;0;0;0;0;0;1;0;0;13.49236152;5.347999795;8.085598935;13.9096571;0.241437731;17.8769535;31.45666668;32.33764365;7000000
24937;42;27;4;6;6;0;0;7;0;0;1;0.782541997;0.101653923;0.126022747;1.472354078;0.249621586;9.133041676;6.150623716;6.876453657;8500000
24938;62;62;8;0;0;0;0;0;0;0;1;1.722233308;0.897888573;1.234234528;4.566595488;0.427247711;7.12321525;21.03856121;21.90579236;7187628
24939;47;32;2;6;7;0;0;5;3;0;5;1.67540561;0.412066544;0.348249932;0.867533267;0.419329685;1.697662511;12.05318207;13.84979609;6500000
24940;45;27;5;3;4;0;0;11;3;0;1;2.406474446;0.087369588;0.176883639;1.065236883;0.168455912;0.956431253;13.76659219;15.32381431;8000000
24941;45;29;3;6;6;0;0;7;3;0;0;0.536314203;0.225934963;0.197287213;1.881721581;0.164277707;2.842478964;9.867029502;11.18900984;6000000
24942;51;30;7;10;13;0;0;13;1;0;4;1.621542503;0.095934032;0.526423075;0.620979383;0.205352989;5.608102891;9.594007132;10.49854574;7300000
24943;79;41;1;0;0;0;0;0;2;0;0;2.480616209;0.847506753;1.044495161;1.749201899;0.580784592;7.496034318;25.15539081;25.85869086;7358275
24944;36;21;6;5;5;0;0;7;3;0;16;1.528455491;0.155722671;0.529751772;2.462410199;0.086653197;0.924834534;13.78414369;15.24700606;5930000
24945;69;NA;8;0;0;0;0;0;0;0;0;12.71570037;3.253868355;7.872947101;10.01352057;0;9.620632526;25.33552547;26.09730228;8292590
24946;76;45;5;13;14;0;0;16;16;0;15;1.056461985;0.097148978;0.133954837;0.019555931;0.336985079;4.009412939;12.55153009;13.41560827;10000000
24947;36;14;8;13;14;0;0;16;16;0;15;1.344888572;0.259463815;0.332944444;0.29776366;0.470751231;3.700500546;12.89508045;13.75186056;6650000
24948;40;40;5;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;5597565
24949;74;66;31;5;9;0;0;12;5;0;11;1.240380011;0.859017467;0.402398148;1.866771848;0.329234713;12.49538031;3.07933035;3.412491101;14500000
24950;37;1;3;0;0;0;0;0;0;0;0;13.42731855;0.156916077;7.543515108;12.57950434;0.198676778;12.68473606;27.97395;28.75536526;3270910
24951;37;NA;9;0;0;0;0;0;3;0;1;6.898985919;1.494663342;3.595447393;1.95886125;0.06571528;9.161803867;27.37590381;28.04929978;3516345
24952;37;19;17;8;9;0;0;6;2;0;10;0.704554453;1.034431755;0.412459148;1.35609474;0.424306021;0.217785067;14.06725399;15.23506225;1000000
24953;45;27;9;5;9;0;0;12;5;0;11;0.729959062;0.70176412;0.562256751;2.537513177;0.017568309;12.63177235;3.916717723;4.378661415;7500000
24954;38;NA;10;3;3;0;0;3;2;0;5;2.162658516;0.283116129;0.431915194;0.581198967;0.481167694;1.036283143;14.46995561;15.86904434;3813607
24955;54;NA;12;6;7;0;0;3;4;0;9;1.671358975;1.096733884;0.45395003;1.062173246;0.748346514;1.470642187;17.14384623;17.75691001;4991820
24956;38;22;5;2;3;0;0;2;0;0;3;3.20202925;0.192096966;0.606473962;1.320262839;0.324557485;3.458458711;12.58438514;14.07496721;6200000
24957;57;27;13;7;8;1;0;5;0;0;1;2.826627693;0.181240189;0.505260555;2.348480243;0.069389782;1.205488179;11.1470777;12.84642198;9200000
24958;39;17;6;11;13;1;0;13;4;0;4;1.177431927;0.135174463;0.237569721;2.448427742;0.400552201;3.796611598;22.05220564;22.71535183;2000000
24959;34;NA;7;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3813607
24960;81;45;23;6;6;0;0;7;0;0;1;0.321040803;0.39152673;0.292379315;1.196178625;0.038695137;8.889879576;6.509828332;7.233355757;19688000
24961;44;28;7;4;4;0;0;6;2;0;5;3.982376701;0.218317185;0.274379897;0.579956148;0.156800964;1.225121833;14.84574039;16.31588701;6300000
24962;38;19;1;11;13;1;0;13;4;0;4;0.812055554;0.262371038;0.587230592;1.887986774;0.268564549;6.303687726;24.0596762;24.75558702;5500000
24963;62;NA;6;6;6;0;0;4;1;0;4;18.38979662;1.434058259;0.864675862;15.44532624;0;17.77057462;34.69239292;35.93747379;6479000
24964;44;NA;2;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;4559207
24965;37;15;1;1;2;0;0;10;3;1;3;0.083818298;0.777925945;0.771313125;2.070995517;0.291336925;10.9362186;3.995951793;4.717864299;11730000
24966;70;40;16;5;6;0;0;3;2;0;5;1.208932628;0.111627164;0.173469119;1.728979163;0.225979511;0.706741707;15.25996077;16.00415964;13700000
24967;117;NA;8;0;0;0;0;3;3;0;2;1.497393199;0.910619121;1.542442152;2.199597239;0.068077662;0.976952462;15.17050017;16.00085262;13810590
24968;38;NA;11;5;8;0;0;6;1;1;3;2.289351428;0.661989519;0.707328866;1.372669632;0.674301386;8.404013057;7.790824982;8.532480294;6986286
24969;59;59;13;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;6507404
24970;39;19;5;3;6;1;1;4;3;0;3;0.712112628;0.418954819;0.168091819;1.346567498;0.390045937;9.045972713;6.222853878;7.495191742;9400000
24971;50;34;8;6;6;0;0;4;2;0;4;1.394755276;0.20598804;0.509008359;1.823300189;0.182243237;3.087916923;15.07111421;15.64475844;7500000
24972;63;31;11;7;7;0;0;7;7;0;7;0.565837887;0.330510185;0.652985045;0.584416499;0.054518685;1.182244053;16.30896623;17.01964418;11000000
24973;29;16;8;4;5;0;0;11;5;0;7;1.936913461;1.256387379;0.493704816;1.269473128;0;4.969097719;9.460070042;10.63179638;6150000
24974;50;30;5;9;10;0;0;17;6;0;11;1.811440481;1.157058752;0.310458815;1.238807953;0.286275783;2.503095762;17.43883262;18.60746259;9300000
24975;101;101;6;0;0;0;0;1;0;0;0;5.145202233;2.982878646;3.117219065;3.224568891;0.111993116;2.633403854;19.6032973;20.34154585;7782560
24976;42;26;7;7;8;1;0;5;0;0;1;2.852654467;0.070189843;0.358758077;2.191820417;0.21411713;0.773390111;11.55417777;13.24525009;6950000
24977;89;40;3;0;0;0;0;3;2;0;0;19.62289197;0.202530156;13.18519696;14.47106306;0.134226819;17.89275851;34.34723657;35.099766;9239162
24978;62;NA;9;0;0;0;0;0;0;0;1;2.430411032;1.427563948;1.784853449;5.159690618;0.106465692;7.733115283;21.61266868;22.48329688;7076675
24979;78;NA;8;4;8;1;0;2;2;0;2;0.008501077;0.613073912;0.834881494;0.868691462;0.330045474;10.01239463;7.84189649;8.451558526;14683421
24980;59;27;4;5;8;1;1;23;2;2;5;1.066107343;0.003787807;0.1976965;0.740638685;0.02349397;10.82315904;3.022967562;3.784861854;19500000
24981;15;9;2;7;7;0;0;13;0;0;2;0.321883507;0.160356262;0.209717985;1.961412042;0.274745066;3.504426076;8.639797092;10.24444346;4350000
24982;77;46;7;8;9;2;1;14;2;0;9;1.639517106;0.235947724;0.31701806;0.407410857;0.074845868;2.808016967;11.28871093;12.11915796;14000000
24983;57;28;13;3;3;0;0;3;0;0;2;23.58571295;0.382637583;0.415023831;15.77468133;0.394689513;18.53267426;35.39299157;36.69800406;9000000
24984;79;44;2;5;5;0;0;0;4;0;0;0.08615836;1.8124385;0.480734926;2.852369045;1.939616792;5.628641351;18.3245964;19.6919043;7562000
24985;57;57;2;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;5839820
24986;102;NA;4;0;0;0;0;1;0;0;0;5.145202233;2.982878646;3.117219065;3.224568891;0.111993116;2.633403854;19.6032973;20.34154585;7731600
24987;16;11;2;2;3;0;0;6;3;0;1;1.317076548;0.47257011;0.180925846;3.616242947;0.225025096;1.379113336;11.35489571;13.10250494;2000000
24988;39;20;4;4;4;0;0;6;2;0;5;3.774824696;0.176063642;0.473994775;1.118341548;0.274694491;1.225443804;14.91061188;16.39003994;6400000
24989;52;52;17;0;0;0;0;0;0;0;1;2.28849272;1.328431298;1.688660353;5.077769198;0.093693915;7.654651327;21.52565228;22.39685016;6232600
24990;35;20;6;6;7;0;0;3;4;0;9;0.477025903;0.579604078;0.345981031;1.646609123;0.881009639;2.051244859;16.54163181;17.15896334;5950000
24991;43;27;7;3;3;0;0;3;2;0;5;1.263021365;0.173386281;0.358278844;1.636823664;0.088838345;3.282538497;12.40767027;13.85709243;7100000
24992;64;NA;10;0;0;0;0;0;3;0;1;7.468866947;1.624732305;3.545038002;2.088125664;0.013266327;9.248264754;27.47911122;28.15157234;4839296
24993;43;NA;8;0;0;0;0;0;0;0;1;2.199784626;1.275634741;1.649848415;4.998498193;0.151151005;7.568142916;21.45739773;22.32714056;5435276
24994;31;20;1;5;5;0;0;1;2;0;5;2.822130295;0.337566435;0.23811088;2.582913659;0.182887116;0.9776289;15.65424122;16.89034;5100000
24995;37;19;16;4;6;0;0;3;2;0;5;1.59455358;0.141849203;0.315091486;0.92763789;0.069477594;4.639487431;10.88774567;12.27928983;6600000
24996;72;NA;2;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;8590436
24997;40;NA;1;0;0;0;0;0;1;0;0;13.67606845;4.755726697;8.502875928;10.19139915;0.026727143;13.09006194;29.81649663;30.56465385;4295979
24998;51;30;8;3;3;0;0;3;2;0;5;3.097666245;0.369188958;0.641635846;1.131877594;0.284129736;2.525616344;12.96392917;14.37970897;8100000
24999;82;82;12;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;8109738
25000;79;79;8;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;8163161
25001;31;20;2;6;7;0;0;5;3;0;5;1.862038253;0.776090255;0.845683005;2.467120002;0.764726611;3.119498111;10.41667148;12.21784902;5200000
25002;38;37;10;10;11;0;0;11;11;0;8;0.839291959;0.290174851;0.081251765;3.843825035;0.071702488;1.284741136;14.62831993;15.8308933;6200000
25003;62;46;2;4;4;0;0;6;0;0;0;0.837961767;0.211145719;0.174948967;1.343100572;0.313962213;0.892704602;13.54835422;14.9780349;9500000
25004;38;19;4;6;7;0;0;7;0;0;4;1.508874653;0.28437774;0.29606595;0.946269091;0.64756405399999994;0.284825192;12.26219125;13.64375463;5600000
25005;65;43;2;6;6;0;0;12;2;0;9;4.250163971;0.423660754;0.553319593;1.316899928;0.211891107;0.469405469;13.40031682;14.27591453;9000000
25006;60;43;5;13;14;0;0;16;16;0;15;1.758330486;0.134722884;0.084637537;0.789792279;0.276821672;5.190678708;12.03860979;12.74587042;8950000
25007;44;29;4;3;4;0;0;10;1;0;1;0.511356546;0.203779945;0.301462067;0.256750315;0.357324619;3.204897491;13.63312699;14.90857889;7500000
25008;63;39;5;4;4;0;0;10;3;0;9;0.822515885;0.138853251;0.487898978;1.448840071;0.018044604;3.535347976;11.1787844;12.65015037;10250000
25009;79;44;14;2;3;0;0;6;3;0;1;1.269513273;0.316861242;0.506339994;2.666946393;0.249945273;1.665236195;11.35050541;13.12871305;8600000
25010;46;30;9;3;3;0;0;6;2;0;3;0.740107726;0.106698968;0.211761773;1.048436148;0.307422653;2.345891594;12.16012569;13.65350642;8300000
25011;74;NA;12;0;0;0;0;1;0;0;0;5.16796975;2.954145109;3.071414724;3.231402829;0.076752842;2.606421891;19.62863316;20.36597232;6430600
25012;80;NA;6;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;13587600
25013;78;40;5;2;2;0;0;3;0;0;7;0.805101176;0.12364132;0.348353265;0.922229196;0.400503691;1.933488665;14.132959;15.48281443;13300300
25014;57;38;5;4;5;0;0;6;4;0;2;1.883505101;0.405064794;0.747638089;1.082466296;0.228661522;5.487807453;12.9577917;13.4588301;3000000
25015;39;NA;6;4;8;1;0;2;2;0;2;0.41862442;0.828794888;0.606660005;0.759847949;0.222830443;9.829171373;8.059342187;8.672832386;8453070
25016;40;20;3;6;6;0;0;8;3;0;3;5.811315724;0.107439737;0.369343339;1.85178403;0.442877938;0.99527274;18.40305001;18.91323259;5000000
25017;39;23;11;3;3;0;0;3;0;0;2;23.76585571;0.225115803;0.248034238;15.0926049;0.206086201;17.86079145;34.71487206;36.02163098;5555000
25018;51;NA;2;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;4906885
25019;74;45;17;5;5;0;1;7;6;0;3;3.791341416;1.05947326;0.218887815;0.327091587;0.49467025;5.418474851;12.65034178;13.21801378;9600000
25020;43;43;12;0;0;0;0;0;0;0;1;1.722233308;0.897888573;1.234234528;4.566595488;0.427247711;7.12321525;21.03856121;21.90579236;5422114
25021;87;84;6;6;6;0;0;4;1;0;4;18.38979662;1.434058259;0.864675862;15.44532624;0;17.77057462;34.69239292;35.93747379;8945400
25022;44;29;7;10;11;0;0;11;11;0;8;1.10227948;0.083994891;1.052106151;2.249411838;0.349710732;1.715391601;11.08382943;12.36940334;2000000
25023;43;29;1;4;5;0;0;18;4;0;3;1.487459429;0.413453665;0.978094993;1.782416092;0.285833768;7.121284638;7.171296322;8.347562156;6800000
25024;31;20;1;3;3;0;0;9;2;0;0;1.308814202;0.199795178;0.729078342;1.874541788;0.089464318;8.632357683;5.504396272;7.039748497;5500000
25025;34;19;5;2;3;0;0;6;3;0;1;1.300395066;0.188108669;0.345441488;3.040420875;0.083364525;1.359270899;11.52273076;13.28976138;5950000
25026;39;21;11;6;6;0;0;4;2;0;4;0.569033754;0.249651511;0.586227581;1.603787473;0.132479917;2.593890573;15.9098238;16.43531782;7000000
25027;31;19;5;7;9;0;0;8;4;0;2;1.609500573;0.345045293;0.247992889;1.913312686;0.531686657;6.467702611;6.837816301;8.620006887;1000000
25028;38;NA;7;5;8;0;0;6;1;1;3;2.289351428;0.661989519;0.707328866;1.372669632;0.674301386;8.404013057;7.790824982;8.532480294;6921040
25029;104;65;5;3;6;1;1;4;3;0;3;1.109649656;0.069436042;0.989064566;0.454601471;0.124534763;10.7179328;4.610037241;5.945157899;14191417
25030;62;25;4;4;5;0;0;18;4;0;3;1.238489133;0.939798694;0.638465688;2.592840106;0.237120881;7.295944611;6.955657405;8.11283974;9920000
25031;31;19;2;4;5;0;0;18;4;0;3;2.619733199;0.18180409;0.419148639;2.310008689;0.32239787;5.475107125;8.773739807;9.932985943;6050000
25032;40;24;11;6;8;0;0;5;2;0;5;1.426204473;0.25761454;0.500102155;1.18374099;0.359198527;7.725018379;8.107208048;9.41134359;8300000
25033;36;19;9;3;3;0;1;14;4;0;8;0.681580215;0.09737697;0.915745047;0.178149637;0.03386588;11.88806562;2.532593268;3.964166585;9000000
25034;41;20;5;13;14;0;0;16;16;0;15;2.383153872;0.093382921;0.526752583;1.025067168;0.174341402;5.312257848;12.21361986;12.86673809;5390000
25035;41;25;3;6;6;0;0;7;0;0;1;1.454548601;0.283833252;0.395516056;1.200779736;0.051132623;9.874388793;6.020939621;6.710248492;8200000
25036;39;15;16;0;0;0;0;3;3;0;2;5.644576959;3.632096711;3.485530603;5.85764308;0.268410954;7.184778141;21.63730677;22.45347882;3460000
25037;77;46;2;5;6;0;0;3;2;0;5;1.929075825;0.329885179;0.123519341;1.807857684;0.150015893;0.713964408;14.52103496;15.27229615;12650000
25038;38;38;9;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3813607
